epoch,train_loss,train_pde,train_bc,train_current,train_Ip,val_loss,val_pde,val_bc,val_current,val_Ip,lr,epoch_seconds,elapsed_seconds
133,1.910948e-02,4.019722e+01,1.139595e-03,7.387621e-04,2990729.908,1.350445e-02,3.953511e+01,6.792544e-04,5.516790e-04,2953540.742,5.000000e-04,7.93,1048.23
134,1.849844e-02,3.991498e+01,1.017903e-03,8.655813e-04,2991319.668,2.266726e-02,4.036605e+01,1.426338e-03,8.734558e-04,3021960.172,5.000000e-04,8.58,1056.81
135,2.016605e-02,3.972841e+01,1.156424e-03,9.257940e-04,2988790.543,1.390608e-02,4.158798e+01,8.339285e-04,2.816000e-04,3012672.602,5.000000e-04,8.13,1064.95
136,1.834806e-02,4.000810e+01,9.818701e-04,9.057096e-04,2990588.895,1.551220e-02,4.034536e+01,9.727961e-04,3.499402e-04,2981233.203,5.000000e-04,7.65,1072.59
137,1.971940e-02,4.016966e+01,1.081984e-03,9.765187e-04,2991013.426,1.805351e-02,4.020963e+01,1.255477e-03,2.955540e-04,3013441.359,5.000000e-04,7.58,1080.17
138,2.085614e-02,3.970322e+01,1.150322e-03,1.076519e-03,2989077.648,1.128442e-02,3.962036e+01,5.811892e-04,3.020985e-04,3003932.273,5.000000e-04,8.50,1088.67
139,1.832201e-02,3.991647e+01,1.012842e-03,8.403896e-04,2990624.494,3.298996e-02,3.623249e+01,2.096160e-03,1.681023e-03,2900149.711,5.000000e-04,8.35,1097.02
140,1.841408e-02,3.971321e+01,9.860489e-04,9.164537e-04,2991046.133,1.499388e-02,4.006967e+01,7.607228e-04,6.759364e-04,3043167.711,5.000000e-04,7.36,1104.39
141,1.927872e-02,3.966096e+01,1.066290e-03,9.299446e-04,2989222.705,1.209467e-02,3.953905e+01,6.687635e-04,2.906267e-04,2967858.172,5.000000e-04,7.24,1111.63
142,1.701415e-02,4.010053e+01,9.652333e-04,6.703531e-04,2990736.729,1.786101e-02,3.843429e+01,1.053072e-03,6.973731e-04,2961864.641,5.000000e-04,7.93,1119.55
143,1.807115e-02,3.987136e+01,9.800425e-04,8.567187e-04,2991754.580,1.997670e-02,3.962099e+01,1.287172e-03,6.285754e-04,2948143.867,5.000000e-04,8.47,1128.02
144,1.499788e-02,4.022183e+01,7.943206e-04,6.064989e-04,2992977.920,2.732635e-02,3.768365e+01,1.488839e-03,1.733918e-03,2880137.977,5.000000e-04,8.23,1136.25
