epoch,train_loss,train_pde,train_bc,train_current,train_Ip,val_loss,val_pde,val_bc,val_current,val_Ip,lr,epoch_seconds,elapsed_seconds
133,7.671844e-03,3.972497e+01,1.329704e-04,4.739286e-04,2996022.410,6.477321e-03,3.972161e+01,1.353184e-04,2.303952e-04,2980124.828,5.000000e-04,10.15,1367.61
134,8.479145e-03,3.983328e+01,1.309517e-04,6.372601e-04,2996285.416,8.181923e-03,3.861009e+01,1.598042e-04,5.445742e-04,2967118.344,5.000000e-04,9.74,1377.34
135,8.107773e-03,3.989349e+01,1.333522e-04,5.569803e-04,2995500.219,7.481034e-03,3.857510e+01,2.080021e-04,3.087006e-04,2958024.742,5.000000e-04,9.65,1387.00
136,7.611482e-03,3.965881e+01,1.421679e-04,4.447845e-04,2994995.092,6.442824e-03,4.060140e+01,1.403708e-04,1.957952e-04,3028536.461,5.000000e-04,10.74,1397.74
137,7.634454e-03,3.968163e+01,1.489999e-04,4.352583e-04,2995800.467,6.787277e-03,3.986266e+01,1.915460e-04,1.771101e-04,2995650.430,5.000000e-04,9.78,1407.52
138,7.125177e-03,3.977238e+01,1.332679e-04,3.630519e-04,2996525.559,6.537332e-03,3.868490e+01,1.399859e-04,2.537966e-04,2972986.484,5.000000e-04,10.19,1417.70
139,7.903588e-03,3.957789e+01,1.369567e-04,5.152463e-04,2995201.254,7.212183e-03,3.854179e+01,1.987126e-04,2.741757e-04,2960408.305,5.000000e-04,10.55,1428.25
140,7.077127e-03,3.959500e+01,1.348181e-04,3.538891e-04,2996368.713,7.485240e-03,3.810349e+01,1.341517e-04,4.666747e-04,2951032.188,5.000000e-04,10.49,1438.74
141,7.729422e-03,3.934872e+01,1.217842e-04,5.153418e-04,2994622.523,1.198215e-02,4.197212e+01,1.732696e-04,1.210448e-03,3087791.961,5.000000e-04,10.43,1449.18
142,8.161901e-03,3.939351e+01,1.276597e-04,5.891905e-04,2997082.363,1.312235e-02,4.151915e+01,1.765621e-04,1.440962e-03,3075005.117,5.000000e-04,10.33,1459.51
143,7.375947e-03,3.919018e+01,1.234045e-04,4.445768e-04,2995674.549,5.778981e-03,3.923239e+01,1.092129e-04,1.527228e-04,3002584.805,5.000000e-04,10.41,1469.92
